zone_id,algorithm,route_id,order_id,merchant_type,demand,serving_vehicle,in_route_position
Z058,CW,0,45,convenience,5.56840554103894,large,51
Z058,CW,0,66,convenience,51.48,large,52
Z058,CW,0,26,supermarket,6.48199488995689,large,53
Z058,CW,0,35,convenience,34.4234725715696,large,54
Z058,CW,0,60,convenience,22.0160085967714,large,55
Z058,CW,0,54,convenience,500.0,large,56
Z058,CW,0,48,convenience,3.97642582383828,large,57
Z058,CW,0,53,convenience,3.25577018140494,large,58
Z058,CW,0,41,convenience,2.63076795925209,large,59
Z058,CW,0,30,convenience,8.82606395465609,large,60
Z058,CW,0,40,convenience,2.09397487857049,large,61
Z058,CW,0,52,convenience,35.4381526430033,large,62
Z058,CW,0,49,convenience,4.98640907469429,large,63
Z058,CW,0,31,convenience,152.0,large,64
Z058,CW,0,65,convenience,6.32817258908161,large,65
Z058,CW,0,43,supermarket,6.16381341520238,large,66
Z058,CW,0,67,convenience,1.64118207862954,large,67
Z058,SA,0,47,convenience,1440.0,medium,0
Z058,SA,0,17,supermarket,780.0,medium,1
Z058,SA,0,54,convenience,500.0,medium,2
Z058,SA,0,31,convenience,152.0,medium,3
Z058,SA,0,50,convenience,75.0,medium,4
Z058,SA,0,66,convenience,51.48,medium,5
Z058,SA,1,52,convenience,35.4381526430033,small,0
Z058,SA,1,35,convenience,34.4234725715696,small,1
Z058,SA,1,24,supermarket,30.6308357297333,small,2
Z058,SA,1,11,convenience,26.8248534898834,small,3
Z058,SA,1,19,supermarket,25.8,small,4
Z058,SA,1,63,convenience,25.7811541374864,small,5
Z058,SA,1,21,supermarket,25.2864403215068,small,6
Z058,SA,1,28,convenience,22.2313161522406,small,7
Z058,SA,1,60,convenience,22.0160085967714,small,8
Z058,SA,1,37,convenience,18.0750008934803,small,9
Z058,SA,1,62,convenience,17.6584401760008,small,10
Z058,SA,1,14,convenience,17.6485062353913,small,11
Z058,SA,1,59,convenience,17.4642084779592,small,12
Z058,SA,1,56,supermarket,14.7482841086941,small,13
Z058,SA,1,20,supermarket,14.2386932123741,small,14
Z058,SA,1,34,convenience,13.046770076846,small,15
Z058,SA,1,44,supermarket,10.8581592036285,small,16
Z058,SA,1,10,convenience,9.35668429629831,small,17
Z058,SA,1,61,convenience,9.23815222069301,small,18
Z058,SA,1,7,convenience,9.06308359356558,small,19
Z058,SA,1,27,convenience,8.9845470291051,small,20
Z058,SA,1,3,convenience,8.91183959306192,small,21
Z058,SA,1,36,convenience,8.88983760744637,small,22
Z058,SA,1,30,convenience,8.82606395465609,small,23
Z058,SA,1,4,supermarket,8.56827125750392,small,24
Z058,SA,1,6,supermarket,8.51107475294529,small,25
Z058,SA,1,55,supermarket,8.27204750881378,small,26
Z058,SA,1,8,convenience,8.07751735906241,small,27
Z058,SA,1,32,convenience,7.46939286912302,small,28
Z058,SA,1,15,convenience,7.3702299406405,small,29
Z058,SA,1,5,supermarket,6.60201109422613,small,30
Z058,SA,1,26,supermarket,6.48199488995689,small,31
Z058,SA,1,65,convenience,6.32817258908161,small,32
Z058,SA,1,43,supermarket,6.16381341520238,small,33
Z058,SA,1,45,convenience,5.56840554103894,small,34
Z058,SA,1,29,convenience,5.5266839552369,small,35
Z058,SA,1,46,convenience,5.45092590958411,small,36
Z058,SA,1,58,convenience,5.36348454671516,small,37
Z058,SA,1,18,supermarket,5.2867591189109,small,38
Z058,SA,1,0,convenience,5.04645759557418,small,39
Z058,SA,1,49,convenience,4.98640907469429,small,40
Z058,SA,1,9,convenience,4.83595240289543,small,41
Z058,SA,1,25,supermarket,4.80226709110857,small,42
Z058,SA,1,51,convenience,4.59661076638111,small,43
Z058,SA,1,39,convenience,4.41213263029857,small,44
Z058,SA,1,33,convenience,4.26051549529022,small,45
Z058,SA,1,22,supermarket,4.20115294622651,small,46
Z058,SA,1,48,convenience,3.97642582383828,small,47
Z058,SA,1,12,convenience,3.85017137712932,small,48
Z058,SA,1,23,supermarket,3.84671959860465,small,49
Z058,SA,1,13,convenience,3.66177118448899,small,50
Z058,SA,1,53,convenience,3.25577018140494,small,51
Z058,SA,1,1,convenience,3.16391823740874,small,52
Z058,SA,1,64,convenience,2.64322465621322,small,53
Z058,SA,1,41,convenience,2.63076795925209,small,54
Z058,SA,1,57,convenience,2.16464629563826,small,55
Z058,SA,1,40,convenience,2.09397487857049,small,56
Z058,SA,1,38,convenience,1.81664057050643,small,57
Z058,SA,1,67,convenience,1.64118207862954,small,58
Z058,SA,1,42,supermarket,1.52442289553376,small,59
Z058,SA,1,16,convenience,1.27583345411335,small,60
Z058,SA,1,2,convenience,1.02695364598646,small,61
Z058,TS,0,0,convenience,5.04645759557418,small,0
Z058,TS,1,1,convenience,3.16391823740874,small,0
Z058,TS,2,2,convenience,1.02695364598646,small,0
Z058,TS,3,3,convenience,8.91183959306192,small,0
Z058,TS,4,4,supermarket,8.56827125750392,small,0
Z058,TS,5,5,supermarket,6.60201109422613,small,0
Z058,TS,6,6,supermarket,8.51107475294529,small,0
Z058,TS,7,7,convenience,9.06308359356558,small,0
Z058,TS,8,8,convenience,8.07751735906241,small,0
Z058,TS,9,9,convenience,4.83595240289543,small,0
Z058,TS,10,10,convenience,9.35668429629831,small,0
Z058,TS,11,11,convenience,26.8248534898834,small,0
Z058,TS,12,12,convenience,3.85017137712932,small,0
Z058,TS,13,13,convenience,3.66177118448899,small,0
Z058,TS,14,14,convenience,17.6485062353913,small,0
Z058,TS,15,15,convenience,7.3702299406405,small,0
Z058,TS,16,16,convenience,1.27583345411335,small,0
Z058,TS,17,17,supermarket,780.0,small,0
Z058,TS,18,18,supermarket,5.2867591189109,small,0
Z058,TS,19,19,supermarket,25.8,small,0
Z058,TS,20,20,supermarket,14.2386932123741,small,0
Z058,TS,21,21,supermarket,25.2864403215068,small,0
Z058,TS,22,22,supermarket,4.20115294622651,small,0
Z058,TS,23,23,supermarket,3.84671959860465,small,0
Z058,TS,24,24,supermarket,30.6308357297333,small,0
Z058,TS,25,25,supermarket,4.80226709110857,small,0
Z058,TS,26,26,supermarket,6.48199488995689,small,0
Z058,TS,27,27,convenience,8.9845470291051,small,0
Z058,TS,28,28,convenience,22.2313161522406,small,0
Z058,TS,29,29,convenience,5.5266839552369,small,0
Z058,TS,30,30,convenience,8.82606395465609,small,0
Z058,TS,31,31,convenience,152.0,small,0
Z058,TS,32,32,convenience,7.46939286912302,small,0
Z058,TS,33,33,convenience,4.26051549529022,small,0
Z058,TS,34,34,convenience,13.046770076846,small,0
Z058,TS,35,35,convenience,34.4234725715696,small,0
Z058,TS,36,36,convenience,8.88983760744637,small,0
Z058,TS,37,37,convenience,18.0750008934803,small,0
Z058,TS,38,38,convenience,1.81664057050643,small,0
Z058,TS,39,39,convenience,4.41213263029857,small,0
Z058,TS,40,40,convenience,2.09397487857049,small,0
Z058,TS,41,41,convenience,2.63076795925209,small,0
Z058,TS,42,42,supermarket,1.52442289553376,small,0
Z058,TS,43,43,supermarket,6.16381341520238,small,0
Z058,TS,44,44,supermarket,10.8581592036285,small,0
Z058,TS,45,45,convenience,5.56840554103894,small,0
Z058,TS,46,46,convenience,5.45092590958411,small,0
Z058,TS,47,47,convenience,1440.0,medium,0
Z058,TS,48,48,convenience,3.97642582383828,small,0
Z058,TS,49,49,convenience,4.98640907469429,small,0
Z058,TS,50,50,convenience,75.0,small,0
Z058,TS,51,51,convenience,4.59661076638111,small,0
Z058,TS,52,52,convenience,35.4381526430033,small,0
Z058,TS,53,53,convenience,3.25577018140494,small,0
Z058,TS,54,54,convenience,500.0,small,0
Z058,TS,55,55,supermarket,8.27204750881378,small,0
Z058,TS,56,56,supermarket,14.7482841086941,small,0
Z058,TS,57,57,convenience,2.16464629563826,small,0
Z058,TS,58,58,convenience,5.36348454671516,small,0
Z058,TS,59,59,convenience,17.4642084779592,small,0
Z058,TS,60,60,convenience,22.0160085967714,small,0
Z058,TS,61,61,convenience,9.23815222069301,small,0
Z058,TS,62,62,convenience,17.6584401760008,small,0
Z058,TS,63,63,convenience,25.7811541374864,small,0
Z058,TS,64,64,convenience,2.64322465621322,small,0
Z058,TS,65,65,convenience,6.32817258908161,small,0
Z058,TS,66,66,convenience,51.48,small,0
Z058,TS,67,67,convenience,1.64118207862954,small,0
Z058,VNS,0,8,convenience,8.07751735906241,small,0
Z058,VNS,0,1,convenience,3.16391823740874,small,1
Z058,VNS,0,54,convenience,500.0,small,2
Z058,VNS,0,4,supermarket,8.56827125750392,small,3
Z058,VNS,1,9,convenience,4.83595240289543,small,0
Z058,VNS,1,0,convenience,5.04645759557418,small,1
Z058,VNS,1,22,supermarket,4.20115294622651,small,2
Z058,VNS,1,23,supermarket,3.84671959860465,small,3
Z058,VNS,1,24,supermarket,30.6308357297333,small,4
Z058,VNS,1,33,convenience,4.26051549529022,small,5
Z058,VNS,2,13,convenience,3.66177118448899,small,0
Z058,VNS,2,38,convenience,1.81664057050643,small,1
Z058,VNS,2,39,convenience,4.41213263029857,small,2
Z058,VNS,3,52,convenience,35.4381526430033,small,0
Z058,VNS,3,15,convenience,7.3702299406405,small,1
Z058,VNS,3,16,convenience,1.27583345411335,small,2
Z058,VNS,3,17,supermarket,780.0,small,3
Z058,VNS,3,18,supermarket,5.2867591189109,small,4
Z058,VNS,3,19,supermarket,25.8,small,5
Z058,VNS,4,20,supermarket,14.2386932123741,small,0
Z058,VNS,4,21,supermarket,25.2864403215068,small,1
Z058,VNS,4,43,supermarket,6.16381341520238,small,2
Z058,VNS,4,44,supermarket,10.8581592036285,small,3
Z058,VNS,5,25,supermarket,4.80226709110857,small,0
Z058,VNS,5,26,supermarket,6.48199488995689,small,1
Z058,VNS,5,27,convenience,8.9845470291051,small,2
Z058,VNS,5,28,convenience,22.2313161522406,small,3
Z058,VNS,5,29,convenience,5.5266839552369,small,4
Z058,VNS,6,2,convenience,1.02695364598646,small,0
Z058,VNS,6,30,convenience,8.82606395465609,small,1
Z058,VNS,6,31,convenience,152.0,small,2
Z058,VNS,6,3,convenience,8.91183959306192,small,3
Z058,VNS,6,53,convenience,3.25577018140494,small,4
Z058,VNS,6,51,convenience,4.59661076638111,small,5
Z058,VNS,7,35,convenience,34.4234725715696,small,0
Z058,VNS,7,36,convenience,8.88983760744637,small,1
Z058,VNS,7,37,convenience,18.0750008934803,small,2
Z058,VNS,7,12,convenience,3.85017137712932,small,3
Z058,VNS,7,11,convenience,26.8248534898834,small,4
Z058,VNS,7,10,convenience,9.35668429629831,small,5
Z058,VNS,7,14,convenience,17.6485062353913,small,6
Z058,VNS,8,40,convenience,2.09397487857049,small,0
Z058,VNS,8,41,convenience,2.63076795925209,small,1
Z058,VNS,8,42,supermarket,1.52442289553376,small,2
Z058,VNS,8,7,convenience,9.06308359356558,small,3
Z058,VNS,8,6,supermarket,8.51107475294529,small,4
Z058,VNS,8,5,supermarket,6.60201109422613,small,5
Z058,VNS,9,45,convenience,5.56840554103894,medium,0
Z058,VNS,9,46,convenience,5.45092590958411,medium,1
Z058,VNS,9,47,convenience,1440.0,medium,2
Z058,VNS,9,48,convenience,3.97642582383828,medium,3
Z058,VNS,9,49,convenience,4.98640907469429,medium,4
Z058,VNS,10,57,convenience,2.16464629563826,small,0
Z058,VNS,10,34,convenience,13.046770076846,small,1
Z058,VNS,11,55,supermarket,8.27204750881378,small,0
Z058,VNS,11,56,supermarket,14.7482841086941,small,1
Z058,VNS,11,32,convenience,7.46939286912302,small,2
Z058,VNS,11,58,convenience,5.36348454671516,small,3
Z058,VNS,11,59,convenience,17.4642084779592,small,4
Z058,VNS,11,50,convenience,75.0,small,5
Z058,VNS,12,60,convenience,22.0160085967714,small,0
Z058,VNS,12,61,convenience,9.23815222069301,small,1
Z058,VNS,12,64,convenience,2.64322465621322,small,2
Z058,VNS,12,63,convenience,25.7811541374864,small,3
Z058,VNS,12,62,convenience,17.6584401760008,small,4
Z058,VNS,13,65,convenience,6.32817258908161,small,0
Z058,VNS,13,66,convenience,51.48,small,1
Z058,VNS,13,67,convenience,1.64118207862954,small,2
Z054,CW,0,25,supermarket,9.01887161713496,large,0
Z054,CW,0,20,supermarket,1.53242032138833,large,1
Z054,CW,0,11,convenience,1.84645752301771,large,2
Z054,CW,0,9,convenience,13.9367441405691,large,3
Z054,CW,0,18,supermarket,10.1332765738996,large,4
Z054,CW,0,34,convenience,4.11543069280736,large,5
Z054,CW,0,10,convenience,500.0,large,6
Z054,CW,0,50,supermarket,44.1408233825489,large,7
Z054,CW,0,2,supermarket,2.24784031308647,large,8
Z054,CW,0,47,mall,2.00488368782346,large,9
Z054,CW,0,3,mall,2.26440915411745,large,10
Z054,CW,0,54,convenience,17.5163984077865,large,11
Z054,CW,0,36,convenience,250.0,large,12
Z054,CW,0,19,supermarket,44.6525481262492,large,13
Z054,CW,0,40,supermarket,4.87648164072432,large,14
Z054,CW,0,46,mall,2.48725771687965,large,15
Z054,CW,0,42,convenience,10.6284127149805,large,16
Z054,CW,0,31,convenience,10.137038568344,large,17
Z054,CW,0,37,convenience,2033.12,large,18
Z054,CW,0,33,convenience,7.13556730265585,large,19
Z054,CW,0,6,convenience,2.65732742303517,large,20
Z054,CW,0,23,supermarket,4.83817214184755,large,21
Z054,CW,0,0,convenience,1500.0,large,22
Z054,CW,0,1,supermarket,1250.55,large,23
Z054,CW,0,53,convenience,25.4848634927669,large,24
Z054,CW,0,32,convenience,21.1684400962965,large,25
Z054,CW,0,26,supermarket,1.05422541586069,large,26
Z054,CW,0,16,supermarket,2.82291734479007,large,27
Z054,CW,0,52,convenience,11.0064400803549,large,28
Z054,CW,0,4,supermarket,2.3690227643924,large,29
Z054,CW,0,27,supermarket,13.582767037745,large,30
Z054,CW,0,74,convenience,2.96690255854743,large,31
Z054,CW,0,5,supermarket,39.9193083109968,large,32
Z054,CW,0,24,supermarket,8.33020448562932,large,33
Z054,CW,0,14,supermarket,5.16317334647645,large,34
Z054,CW,0,12,supermarket,31.6146197131812,large,35
Z054,CW,0,13,supermarket,48.0,large,36
Z054,CW,0,43,convenience,3.30792318649175,large,37
Z054,CW,0,22,supermarket,4.37560797857079,large,38
Z054,CW,0,39,mall,6.90834931920476,large,39
Z054,CW,0,7,convenience,4.39535340882116,large,40
Z054,CW,0,17,supermarket,4.24571869874139,large,41
Z054,CW,0,59,convenience,2.81850009464501,large,42
Z054,CW,0,62,convenience,13.9285040847076,large,43
Z054,CW,0,63,convenience,2.97296510896519,large,44
Z054,CW,0,64,convenience,355.0,large,45
Z054,CW,0,60,convenience,10.8302993953561,large,46
Z054,CW,0,30,convenience,9.9717856314248,large,47
Z054,CW,0,66,convenience,4.51069513030922,large,48
Z054,CW,0,58,convenience,10.4307136381253,large,49
Z054,CW,0,67,convenience,7.15342787577863,large,50
Z054,CW,0,8,convenience,5.30941582356641,large,51
Z054,CW,0,57,convenience,24.9525137213058,large,52
Z054,CW,0,28,supermarket,45.9158790526286,large,53
Z054,CW,0,49,supermarket,3.45734800100608,large,54
Z054,CW,0,77,convenience,13.6687883612694,large,55
Z054,CW,0,48,mall,9.1096699087326,large,56
Z054,CW,0,41,supermarket,18.3197115569354,large,57
Z054,CW,0,73,convenience,3.26168128177669,large,58
Z054,CW,0,78,convenience,2.35445158138402,large,59
Z054,CW,0,44,convenience,5.37296795734117,large,60
Z054,CW,0,65,convenience,12.2949034915271,large,61
Z054,CW,0,45,supermarket,12.2199116416969,large,62
Z054,CW,0,70,convenience,8.49407225277595,large,63
Z054,CW,0,56,convenience,2.26734001764754,large,64
Z054,CW,0,15,supermarket,4.33227643540979,large,65
Z054,CW,0,55,convenience,3.20754390610089,large,66
Z054,CW,0,75,convenience,34.2892094625486,large,67
Z054,CW,0,29,supermarket,22.5964571347227,large,68
Z054,CW,0,38,convenience,30.0859204132791,large,69
Z054,CW,0,72,convenience,38.6671352137511,large,70
Z054,CW,0,76,convenience,2.9697733381057,large,71
Z054,CW,0,79,convenience,1.57448473343955,large,72
Z054,CW,0,71,convenience,6.03130844669407,large,73
Z054,CW,0,51,supermarket,1.31294509574694,large,74
Z054,CW,0,80,convenience,4.78645112131722,large,75
Z054,CW,0,61,convenience,8.42481546172476,large,76
Z054,CW,0,35,convenience,470.0,large,77
Z054,CW,0,21,supermarket,49.0988418048488,large,78
Z054,CW,0,68,convenience,6.69382995817655,large,79
Z054,CW,0,69,convenience,3.21046760729666,large,80
Z054,SA,0,37,convenience,2033.12,medium,0
Z054,SA,1,0,convenience,1500.0,medium,0
Z054,SA,1,1,supermarket,1250.55,medium,1
Z054,SA,2,10,convenience,500.0,small,0
Z054,SA,2,35,convenience,470.0,small,1
Z054,SA,3,64,convenience,355.0,small,0
Z054,SA,3,36,convenience,250.0,small,1
Z054,SA,3,21,supermarket,49.0988418048488,small,2
Z054,SA,3,13,supermarket,48.0,small,3
Z054,SA,3,28,supermarket,45.9158790526286,small,4
Z054,SA,3,19,supermarket,44.6525481262492,small,5
Z054,SA,3,50,supermarket,44.1408233825489,small,6
Z054,SA,3,5,supermarket,39.9193083109968,small,7
Z054,SA,3,72,convenience,38.6671352137511,small,8
Z054,SA,3,75,convenience,34.2892094625486,small,9
Z054,SA,3,12,supermarket,31.6146197131812,small,10
Z054,SA,4,38,convenience,30.0859204132791,small,0
Z054,SA,4,53,convenience,25.4848634927669,small,1
Z054,SA,4,57,convenience,24.9525137213058,small,2
Z054,SA,4,29,supermarket,22.5964571347227,small,3
Z054,SA,4,32,convenience,21.1684400962965,small,4
Z054,SA,4,41,supermarket,18.3197115569354,small,5
Z054,SA,4,54,convenience,17.5163984077865,small,6
Z054,SA,4,9,convenience,13.9367441405691,small,7
Z054,SA,4,62,convenience,13.9285040847076,small,8
Z054,SA,4,77,convenience,13.6687883612694,small,9
Z054,SA,4,27,supermarket,13.582767037745,small,10
Z054,SA,4,65,convenience,12.2949034915271,small,11
Z054,SA,4,45,supermarket,12.2199116416969,small,12
Z054,SA,4,52,convenience,11.0064400803549,small,13
Z054,SA,4,60,convenience,10.8302993953561,small,14
Z054,SA,4,42,convenience,10.6284127149805,small,15
Z054,SA,4,58,convenience,10.4307136381253,small,16
Z054,SA,4,31,convenience,10.137038568344,small,17
Z054,SA,4,18,supermarket,10.1332765738996,small,18
Z054,SA,4,30,convenience,9.9717856314248,small,19
Z054,SA,4,48,mall,9.1096699087326,small,20
Z054,SA,4,25,supermarket,9.01887161713496,small,21
Z054,SA,4,70,convenience,8.49407225277595,small,22
Z054,SA,4,61,convenience,8.42481546172476,small,23
Z054,SA,4,24,supermarket,8.33020448562932,small,24
Z054,SA,4,67,convenience,7.15342787577863,small,25
Z054,SA,4,33,convenience,7.13556730265585,small,26
Z054,SA,4,39,mall,6.90834931920476,small,27
Z054,SA,4,68,convenience,6.69382995817655,small,28
Z054,SA,4,71,convenience,6.03130844669407,small,29
Z054,SA,4,44,convenience,5.37296795734117,small,30
Z054,SA,4,8,convenience,5.30941582356641,small,31
Z054,SA,4,14,supermarket,5.16317334647645,small,32
Z054,SA,4,40,supermarket,4.87648164072432,small,33
Z054,SA,4,23,supermarket,4.83817214184755,small,34
Z054,SA,4,80,convenience,4.78645112131722,small,35
Z054,SA,4,66,convenience,4.51069513030922,small,36
Z054,SA,4,7,convenience,4.39535340882116,small,37
Z054,SA,4,22,supermarket,4.37560797857079,small,38
Z054,SA,4,15,supermarket,4.33227643540979,small,39
Z054,SA,4,17,supermarket,4.24571869874139,small,40
Z054,SA,4,34,convenience,4.11543069280736,small,41
Z054,SA,4,49,supermarket,3.45734800100608,small,42
Z054,SA,4,43,convenience,3.30792318649175,small,43
Z054,SA,4,73,convenience,3.26168128177669,small,44
Z054,SA,4,69,convenience,3.21046760729666,small,45
Z054,SA,4,55,convenience,3.20754390610089,small,46
Z054,SA,4,63,convenience,2.97296510896519,small,47
Z054,SA,4,76,convenience,2.9697733381057,small,48
Z054,SA,4,74,convenience,2.96690255854743,small,49
Z054,SA,4,16,supermarket,2.82291734479007,small,50
Z054,SA,4,59,convenience,2.81850009464501,small,51
Z054,SA,4,6,convenience,2.65732742303517,small,52
Z054,SA,4,46,mall,2.48725771687965,small,53
Z054,SA,4,4,supermarket,2.3690227643924,small,54
Z054,SA,4,78,convenience,2.35445158138402,small,55
Z054,SA,4,56,convenience,2.26734001764754,small,56
Z054,SA,4,3,mall,2.26440915411745,small,57
Z054,SA,4,2,supermarket,2.24784031308647,small,58
Z054,SA,4,47,mall,2.00488368782346,small,59
Z054,SA,4,11,convenience,1.84645752301771,small,60
Z054,SA,4,79,convenience,1.57448473343955,small,61
Z054,SA,4,20,supermarket,1.53242032138833,small,62
Z054,SA,4,51,supermarket,1.31294509574694,small,63
Z054,SA,4,26,supermarket,1.05422541586069,small,64
Z054,TS,0,0,convenience,1500.0,medium,0
Z054,TS,1,1,supermarket,1250.55,medium,0
Z054,TS,2,2,supermarket,2.24784031308647,small,0
Z054,TS,3,3,mall,2.26440915411745,small,0
Z054,TS,4,4,supermarket,2.3690227643924,small,0
Z054,TS,5,5,supermarket,39.9193083109968,small,0
Z054,TS,6,6,convenience,2.65732742303517,small,0
Z054,TS,7,7,convenience,4.39535340882116,small,0
Z054,TS,8,8,convenience,5.30941582356641,small,0
Z054,TS,9,9,convenience,13.9367441405691,small,0
Z054,TS,10,10,convenience,500.0,small,0
Z054,TS,11,11,convenience,1.84645752301771,small,0
Z054,TS,12,12,supermarket,31.6146197131812,small,0
Z054,TS,13,13,supermarket,48.0,small,0
Z054,TS,14,14,supermarket,5.16317334647645,small,0
Z054,TS,15,15,supermarket,4.33227643540979,small,0
Z054,TS,16,16,supermarket,2.82291734479007,small,0
Z054,TS,17,17,supermarket,4.24571869874139,small,0
Z054,TS,18,18,supermarket,10.1332765738996,small,0
Z054,TS,19,19,supermarket,44.6525481262492,small,0
Z054,TS,20,20,supermarket,1.53242032138833,small,0
Z054,TS,21,21,supermarket,49.0988418048488,small,0
Z054,TS,22,22,supermarket,4.37560797857079,small,0
Z054,TS,23,23,supermarket,4.83817214184755,small,0
Z054,TS,24,24,supermarket,8.33020448562932,small,0
Z054,TS,25,25,supermarket,9.01887161713496,small,0
Z054,TS,26,26,supermarket,1.05422541586069,small,0
Z054,TS,27,27,supermarket,13.582767037745,small,0
Z054,TS,28,28,supermarket,45.9158790526286,small,0
Z054,TS,29,29,supermarket,22.5964571347227,small,0
Z054,TS,30,30,convenience,9.9717856314248,small,0
Z054,TS,31,31,convenience,10.137038568344,small,0
Z054,TS,32,32,convenience,21.1684400962965,small,0
Z054,TS,33,33,convenience,7.13556730265585,small,0
Z054,TS,34,34,convenience,4.11543069280736,small,0
Z054,TS,35,35,convenience,470.0,small,0
Z054,TS,36,36,convenience,250.0,small,0
Z054,TS,37,37,convenience,2033.12,medium,0
Z054,TS,38,38,convenience,30.0859204132791,small,0
Z054,TS,39,39,mall,6.90834931920476,small,0
Z054,TS,40,40,supermarket,4.87648164072432,small,0
Z054,TS,41,41,supermarket,18.3197115569354,small,0
Z054,TS,42,42,convenience,10.6284127149805,small,0
Z054,TS,43,43,convenience,3.30792318649175,small,0
Z054,TS,44,44,convenience,5.37296795734117,small,0
Z054,TS,45,45,supermarket,12.2199116416969,small,0
Z054,TS,46,46,mall,2.48725771687965,small,0
Z054,TS,47,47,mall,2.00488368782346,small,0
Z054,TS,48,48,mall,9.1096699087326,small,0
Z054,TS,49,49,supermarket,3.45734800100608,small,0
Z054,TS,50,50,supermarket,44.1408233825489,small,0
Z054,TS,51,51,supermarket,1.31294509574694,small,0
Z054,TS,52,52,convenience,11.0064400803549,small,0
Z054,TS,53,53,convenience,25.4848634927669,small,0
Z054,TS,54,54,convenience,17.5163984077865,small,0
Z054,TS,55,55,convenience,3.20754390610089,small,0
Z054,TS,56,56,convenience,2.26734001764754,small,0
Z054,TS,57,57,convenience,24.9525137213058,small,0
Z054,TS,58,58,convenience,10.4307136381253,small,0
Z054,TS,59,59,convenience,2.81850009464501,small,0
Z054,TS,60,60,convenience,10.8302993953561,small,0
Z054,TS,61,61,convenience,8.42481546172476,small,0
Z054,TS,62,62,convenience,13.9285040847076,small,0
Z054,TS,63,63,convenience,2.97296510896519,small,0
Z054,TS,64,64,convenience,355.0,small,0
Z054,TS,65,65,convenience,12.2949034915271,small,0
Z054,TS,66,66,convenience,4.51069513030922,small,0
Z054,TS,67,67,convenience,7.15342787577863,small,0
Z054,TS,68,68,convenience,6.69382995817655,small,0
Z054,TS,69,69,convenience,3.21046760729666,small,0
Z054,TS,70,70,convenience,8.49407225277595,small,0
Z054,TS,71,71,convenience,6.03130844669407,small,0
Z054,TS,72,72,convenience,38.6671352137511,small,0
Z054,TS,73,73,convenience,3.26168128177669,small,0
Z054,TS,74,74,convenience,2.96690255854743,small,0
Z054,TS,75,75,convenience,34.2892094625486,small,0
Z054,TS,76,76,convenience,2.9697733381057,small,0
Z054,TS,77,77,convenience,13.6687883612694,small,0
Z054,TS,78,78,convenience,2.35445158138402,small,0
Z054,TS,79,79,convenience,1.57448473343955,small,0
Z054,TS,80,80,convenience,4.78645112131722,small,0
Z054,VNS,0,0,convenience,1500.0,medium,0
Z054,VNS,0,1,supermarket,1250.55,medium,1
Z054,VNS,0,2,supermarket,2.24784031308647,medium,2
Z054,VNS,0,3,mall,2.26440915411745,medium,3
Z054,VNS,0,72,convenience,38.6671352137511,medium,4
Z054,VNS,1,5,supermarket,39.9193083109968,small,0
Z054,VNS,1,6,convenience,2.65732742303517,small,1
Z054,VNS,1,45,supermarket,12.2199116416969,small,2
Z054,VNS,1,60,convenience,10.8302993953561,small,3
Z054,VNS,1,59,convenience,2.81850009464501,small,4
Z054,VNS,2,10,convenience,500.0,medium,0
Z054,VNS,2,11,convenience,1.84645752301771,medium,1
Z054,VNS,2,35,convenience,470.0,medium,2
Z054,VNS,2,12,supermarket,31.6146197131812,medium,3
Z054,VNS,2,13,supermarket,48.0,medium,4
Z054,VNS,2,14,supermarket,5.16317334647645,medium,5
Z054,VNS,3,15,supermarket,4.33227643540979,small,0
Z054,VNS,3,80,convenience,4.78645112131722,small,1
Z054,VNS,3,18,supermarket,10.1332765738996,small,2
Z054,VNS,3,19,supermarket,44.6525481262492,small,3
Z054,VNS,4,20,supermarket,1.53242032138833,small,0
Z054,VNS,4,21,supermarket,49.0988418048488,small,1
Z054,VNS,4,23,supermarket,4.83817214184755,small,2
Z054,VNS,4,24,supermarket,8.33020448562932,small,3
Z054,VNS,5,25,supermarket,9.01887161713496,small,0
Z054,VNS,5,26,supermarket,1.05422541586069,small,1
Z054,VNS,5,27,supermarket,13.582767037745,small,2
Z054,VNS,5,28,supermarket,45.9158790526286,small,3
Z054,VNS,5,29,supermarket,22.5964571347227,small,4
Z054,VNS,6,30,convenience,9.9717856314248,small,0
Z054,VNS,6,32,convenience,21.1684400962965,small,1
Z054,VNS,6,31,convenience,10.137038568344,small,2
Z054,VNS,6,53,convenience,25.4848634927669,small,3
Z054,VNS,7,36,convenience,250.0,medium,0
Z054,VNS,7,38,convenience,30.0859204132791,medium,1
Z054,VNS,7,37,convenience,2033.12,medium,2
Z054,VNS,7,34,convenience,4.11543069280736,medium,3
Z054,VNS,7,39,mall,6.90834931920476,medium,4
Z054,VNS,8,17,supermarket,4.24571869874139,small,0
Z054,VNS,8,40,supermarket,4.87648164072432,small,1
Z054,VNS,8,41,supermarket,18.3197115569354,small,2
Z054,VNS,8,4,supermarket,2.3690227643924,small,3
Z054,VNS,8,22,supermarket,4.37560797857079,small,4
Z054,VNS,8,73,convenience,3.26168128177669,small,5
Z054,VNS,8,74,convenience,2.96690255854743,small,6
Z054,VNS,9,7,convenience,4.39535340882116,small,0
Z054,VNS,9,46,mall,2.48725771687965,small,1
Z054,VNS,9,47,mall,2.00488368782346,small,2
Z054,VNS,9,48,mall,9.1096699087326,small,3
Z054,VNS,9,49,supermarket,3.45734800100608,small,4
