zone_id,algorithm,route_id,vehicle_type,route_load,capacity_utilization,route_length,fixed_cost
Z080,TS,5,small,4.27137879091111,0.00427137879091111,1,0
Z080,TS,6,small,1.88462741540974,0.00188462741540974,1,0
Z080,TS,7,small,3.62936554223955,0.00362936554223955,1,0
Z080,TS,8,small,19.8655416321236,0.019865541632123597,1,0
Z080,TS,9,small,12.1931178178043,0.0121931178178043,1,0
Z080,TS,10,small,7.49142429820507,0.00749142429820507,1,0
Z080,TS,11,small,8.53208765061748,0.00853208765061748,1,0
Z080,TS,12,medium,1250.55,0.41685,1,0
Z080,TS,13,small,49.2446172704226,0.0492446172704226,1,0
Z080,TS,14,small,10.7914996829614,0.010791499682961399,1,0
