experiment_type,zone_id,algorithm,objective,distance,time,num_routes,improvement,first_stage_obj,second_stage_obj,convergence_score,param_adjustments,adaptation_steps,final_parameters
baseline,Z091,TS,70.17147159791519,1.6714715979151826,1.4158287048339844,68,,,,,,,
baseline,Z091,VNS,15.465706969873361,0.9657069698733612,0.13716530799865723,14,,,,,,,
baseline,Z089,CW,2.622030792295828,0.622030792295828,0.031999826431274414,1,,,,,,,
baseline,Z089,SA,2.695855763967235,1.1958557639672354,0.0009987354278564453,1,,,,,,,
baseline,Z089,TS,74.17570115408404,2.175701154084038,1.6135401725769043,72,,,,,,,
baseline,Z089,VNS,16.235566712981438,1.2355667129814365,0.15409541130065918,15,,,,,,,
baseline,Z060,CW,2.297555272834678,0.29755527283467814,0.014510393142700195,1,,,,,,,
baseline,Z060,SA,1.6155645862197288,0.6155645862197286,0.0010004043579101562,1,,,,,,,
baseline,Z060,TS,47.33759165734027,1.3375916573402709,0.7038261890411377,46,,,,,,,
baseline,Z060,VNS,10.624968424617236,0.6249684246172359,0.06642484664916992,10,,,,,,,
baseline,Z084,CW,2.7644490751982804,0.7644490751982802,0.0480039119720459,1,,,,,,,
baseline,Z084,SA,4.715414323103684,1.215414323103684,0.0020029544830322266,3,,,,,,,
baseline,Z084,TS,83.13443278315887,2.1344327831588785,1.9704604148864746,80,,,,,,,
baseline,Z084,VNS,18.013496365203483,1.0134963652034825,0.18955683708190918,16,,,,,,,
baseline,Z085,CW,2.320399653564881,0.3203996535648808,0.00899958610534668,1,,,,,,,
baseline,Z085,SA,2.2045567191518067,0.7045567191518068,0.002084493637084961,1,,,,,,,
baseline,Z085,TS,35.9479168120378,0.9479168120378062,0.41817235946655273,35,,,,,,,
baseline,Z085,VNS,7.560351400737247,0.5603514007372463,0.039011478424072266,7,,,,,,,
baseline,Z048,CW,2.7900842250476257,0.7900842250476258,0.03651285171508789,1,,,,,,,
baseline,Z048,SA,5.3335285360000055,1.3335285360000055,0.0019979476928710938,3,,,,,,,
baseline,Z048,TS,81.27676511514844,1.7767651151484394,1.8627259731292725,78,,,,,,,
baseline,Z048,VNS,18.661700410320552,1.1617004103205528,0.1825253963470459,16,,,,,,,
baseline,Z076,CW,2.473890616560751,0.47389061656075065,0.023002147674560547,1,,,,,,,
baseline,Z076,SA,4.5464895348758,1.0464895348757999,0.0020046234130859375,2,,,,,,,
baseline,Z076,TS,61.20365845592472,2.203658455924715,1.0547919273376465,58,,,,,,,
baseline,Z076,VNS,13.998181652993031,0.9981816529930307,0.10152339935302734,12,,,,,,,
baseline,Z029,CW,2.3318763188793357,0.3318763188793357,0.0059051513671875,1,,,,,,,
baseline,Z029,SA,1.6198258643065968,0.6198258643065968,0.002001047134399414,1,,,,,,,
baseline,Z029,TS,29.19730071839464,1.197300718394639,0.28543639183044434,28,,,,,,,
baseline,Z029,VNS,6.552633615730396,0.552633615730396,0.025522947311401367,6,,,,,,,
baseline,Z042,CW,2.3455655809029254,0.34556558090292544,0.007150173187255859,1,,,,,,,
baseline,Z042,SA,1.4870442302608655,0.4870442302608654,0.0019998550415039062,1,,,,,,,
baseline,Z042,TS,29.624586545039914,0.6245865450399145,0.2964744567871094,29,,,,,,,
baseline,Z042,VNS,6.465041070990762,0.4650410709907617,0.02750873565673828,6,,,,,,,
baseline,Z020,CW,2.4680609977772625,0.4680609977772626,0.009995460510253906,1,,,,,,,
baseline,Z020,SA,1.7050668055906382,0.7050668055906382,0.0010004043579101562,1,,,,,,,
baseline,Z020,TS,37.267528505165174,1.2675285051651741,0.442396879196167,36,,,,,,,
baseline,Z020,VNS,8.650316683944403,0.6503166839444032,0.043502092361450195,8,,,,,,,
baseline,Z050,CW,2.0506153984367623,0.05061539843676248,0,1,,,,,,,
baseline,Z050,SA,1.5484716688479605,0.04847166884796056,0.00099945068359375,1,,,,,,,
baseline,Z050,TS,3.0506153984367623,0.05061539843676248,0.013002872467041016,3,,,,,,,
baseline,Z050,VNS,1.0506153984367625,0.05061539843676248,0.0020074844360351562,1,,,,,,,
baseline,Z030,CW,2.181245598554423,0.18124559855442296,0.005093812942504883,1,,,,,,,
baseline,Z030,SA,1.218588766401993,0.218588766401993,0.0010018348693847656,1,,,,,,,
baseline,Z030,TS,24.380913328853698,0.3809133288536973,0.21464276313781738,24,,,,,,,
baseline,Z030,VNS,5.179145929521748,0.17914592952174765,0.020009994506835938,5,,,,,,,
baseline,Z039,CW,2.2025415577898246,0.20254155778982472,0.002999544143676758,1,,,,,,,
baseline,Z039,SA,1.7809489493985808,0.28094894939858084,0.002519845962524414,1,,,,,,,
baseline,Z039,TS,14.819561259241594,0.8195612592415935,0.09300494194030762,14,,,,,,,
baseline,Z039,VNS,3.2948753200881455,0.29487532008814565,0.008194208145141602,3,,,,,,,
baseline,Z040,CW,2.4085026518788046,0.40850265187880463,0.02673172950744629,1,,,,,,,
baseline,Z040,SA,1.9027670361364715,0.9027670361364714,0.001001119613647461,1,,,,,,,
baseline,Z040,TS,64.04407150373834,2.044071503738334,1.1979050636291504,62,,,,,,,
baseline,Z040,VNS,13.95353993401212,0.9535399340121201,0.11713051795959473,13,,,,,,,
baseline,Z026,CW,2.3599686699021354,0.35996866990213544,0.015001058578491211,1,,,,,,,
baseline,Z026,SA,2.0226860489484544,0.5226860489484542,0.0019991397857666016,1,,,,,,,
baseline,Z026,TS,48.259361087685825,0.7593610876858223,0.7088968753814697,47,,,,,,,
baseline,Z026,VNS,11.012504169168219,0.5125041691682193,0.0695195198059082,10,,,,,,,
baseline,Z035,CW,2.435459045848569,0.4354590458485694,0.01200103759765625,1,,,,,,,
baseline,Z035,SA,1.9407162351127547,0.9407162351127547,0.00099945068359375,1,,,,,,,
baseline,Z035,TS,43.46792490440233,1.467924904402334,0.5878102779388428,42,,,,,,,
baseline,Z035,VNS,9.782416874487675,0.782416874487674,0.05453968048095703,9,,,,,,,
baseline,Z037,CW,2.449832447365885,0.44983244736588507,0.017999887466430664,1,,,,,,,
baseline,Z037,SA,2.416140355092126,0.9161403550921257,0.0009970664978027344,1,,,,,,,
baseline,Z037,TS,55.507709523895365,1.5077095238953626,0.9239506721496582,54,,,,,,,
baseline,Z037,VNS,11.806469573372075,0.8064695733720755,0.0885162353515625,11,,,,,,,
baseline,Z072,CW,2.367733769359355,0.3677337693593553,0.013507843017578125,1,,,,,,,
baseline,Z072,SA,2.018937152895009,0.5189371528950089,0.0010001659393310547,1,,,,,,,
baseline,Z072,TS,46.36053311939953,0.8605331193995267,0.6588907241821289,45,,,,,,,
baseline,Z072,VNS,9.954999766771243,0.4549997667712435,0.06451964378356934,9,,,,,,,
baseline,Z033,CW,2.5988576312011302,0.5988576312011302,0.021507978439331055,1,,,,,,,
baseline,Z033,SA,2.691254322840135,1.1912543228401349,0.0019996166229248047,1,,,,,,,
baseline,Z033,TS,61.77715861176056,2.277158611760565,1.0936250686645508,59,,,,,,,
baseline,Z033,VNS,13.685068114557028,1.1850681145570277,0.1057584285736084,12,,,,,,,
baseline,Z070,CW,2.458685643098586,0.45868564309858584,0.027512073516845703,1,,,,,,,
baseline,Z070,SA,3.0213069048506003,1.0213069048506003,0.003985166549682617,2,,,,,,,
baseline,Z070,TS,67.57652887369235,1.5765288736923506,1.334397554397583,66,,,,,,,
baseline,Z070,VNS,14.93902961917559,0.9390296191755911,0.13169336318969727,14,,,,,,,
